Client ID,Город,Просчет стоимости модели,Приход к диллеру,Продажа
GA1.2.334274449.1558716647,Krasnodar,-,-,-
GA1.2.382600640.1579676169,Krasnodar,-,-,-
GA1.2.384321439.1580589166,Krasnodar,,0,
GA1.2.399636466.1580398915,Krasnodar,-,-,-
GA1.2.438114085.1566203201,Krasnodar,1,1,0
GA1.2.607513977.1577987917,Krasnodar,0,1,
GA1.2.613934517.1579890674,Krasnodar,1,1,0
GA1.2.629803900.1581161980,Krasnodar,,0,
GA1.2.671191083.1581621417,Krasnodar,-,-,-
GA1.2.791428412.1578947850,Krasnodar,1,1,0
GA1.2.811897596.1578684781,Krasnodar,,0,
GA1.2.870959261.1557470821,Krasnodar,-,-,-
GA1.2.898116475.1573278432,Krasnodar,-,-,-
GA1.2.922795078.1576681798,Krasnodar,-,-,-
GA1.2.933442839.1578597316,Krasnodar,,0,
GA1.2.1084221479.1580058541,Krasnodar,-,-,-
GA1.2.1099473012.1580648226,Krasnodar,-,-,-
GA1.2.1117445957.1580999932,Krasnodar,,0,
GA1.2.1170843663.1577209586,Krasnodar,-,-,-
GA1.2.1175803049.1579351927,Krasnodar,1,1,1
GA1.2.1215802974.1579771235,Krasnodar,-,-,-
GA1.2.122065747.1578668964,Krasnodar,-,-,-
GA1.2.1365895244.1577875056,Krasnodar,,0,
GA1.2.1382994210.1580729910,Krasnodar,1,1,1
GA1.2.1413111828.1578912610,Krasnodar,1,1,1
GA1.2.1545720967.1577281008,Krasnodar,,0,
GA1.2.1571898029.1580712373,Krasnodar,1,1,1
GA1.2.1574379824.1581259576,Krasnodar,1,1,1
GA1.2.1753302605.1579979969,Krasnodar,-,-,-
GA1.2.1782618723.1578158506,Krasnodar,-,-,-
GA1.2.2017390181.1580642493,Krasnodar,-,-,-
GA1.2.2087356474.1580733431,Krasnodar,-,-,-
GA1.2.2095258991.1578896929,Krasnodar,-,-,-
GA1.2.244019382.1580669111,Krasnodar,,0,
GA1.2.288867752.1580145717,Krasnodar,-,-,-
GA1.2.357284628.1580150258,Krasnodar,-,-,-
GA1.2.370528618.1580981216,Krasnodar,0,1,
GA1.2.427229031.1578407799,Krasnodar,0,1,
GA1.2.43347812.1581196522,Krasnodar,,0,
GA1.2.546514336.1567442315,Krasnodar,1,1,0
GA1.2.752469790.1581702483,Krasnodar,-,-,-
GA1.2.768329566.1580237203,Krasnodar,-,-,-
GA1.2.776828147.1579243661,Krasnodar,0,1,
GA1.2.84671286.1577717045,Krasnodar,-,-,-
GA1.2.865529384.1578699562,Krasnodar,,0,
GA1.2.915929349.1579636672,Krasnodar,,0,
GA1.2.921093680.1534763410,Krasnodar,,0,
GA1.2.929820024.1578170870,Krasnodar,-,-,-
GA1.2.104613001.1569227617,Krasnodar,-,-,-
GA1.2.1057509840.1580726198,Krasnodar,,0,
GA1.2.1126701267.1578731231,Krasnodar,0,1,
GA1.2.1127586560.1581193016,Krasnodar,-,-,-
GA1.2.1170843663.1577209586,Krasnodar,-,-,-
GA1.2.1199352576.1577475612,Krasnodar,1,1,1
GA1.2.1228914150.1578251219,Krasnodar,,0,
GA1.2.123686853.1578240941,Krasnodar,-,-,-
GA1.2.1238278103.1576085059,Krasnodar,-,-,-
GA1.2.1244629377.1580918242,Krasnodar,,0,
GA1.2.1281531344.1581246659,Krasnodar,0,1,
GA1.2.1302517134.1578509035,Krasnodar,-,-,-
GA1.2.1342492949.1581549339,Krasnodar,-,-,-
GA1.2.1344603374.1581931745,Krasnodar,,0,
GA1.2.1369621876.1578426751,Krasnodar,-,-,-
GA1.2.1374657202.1581527098,Krasnodar,1,1,0
GA1.2.1433448573.1577911742,Krasnodar,0,1,
GA1.2.1450389445.1581760028,Krasnodar,-,-,-
GA1.2.1489479937.1581113641,Krasnodar,1,1,0
GA1.2.1500584766.1581180580,Krasnodar,,0,
GA1.2.1517002880.1578771559,Krasnodar,-,-,-
GA1.2.1539139662.1578832540,Krasnodar,,0,
GA1.2.1568980242.1572630037,Krasnodar,-,-,-
GA1.2.1571946418.1578581808,Krasnodar,-,-,-
GA1.2.1575251663.1581346463,Krasnodar,-,-,-
GA1.2.157568884.1575908502,Krasnodar,-,-,-
GA1.2.1587912294.1579451486,Krasnodar,1,1,1
GA1.2.1615900400.1579040176,Krasnodar,-,-,-
GA1.2.1619542207.1581708989,Krasnodar,,0,
GA1.2.1622309986.1574797710,Krasnodar,,0,
GA1.2.1640498291.1581927201,Krasnodar,-,-,-
GA1.2.1672845034.1581365901,Krasnodar,-,-,-
GA1.2.1692957098.1569154046,Krasnodar,0,1,
GA1.2.1692957098.1569154046,Krasnodar,-,-,-
GA1.2.171330927.1580141429,Krasnodar,-,-,-
GA1.2.1739932733.1581807271,Krasnodar,1,1,1
GA1.2.1766198675.1580244001,Krasnodar,-,-,-
GA1.2.1781391423.1580128056,Krasnodar,,0,
GA1.2.1782618723.1578158506,Krasnodar,0,1,
GA1.2.1790775515.1579767433,Krasnodar,1,1,1
GA1.2.1842278768.1573588575,Krasnodar,,0,
GA1.2.1860022377.1578674133,Krasnodar,0,1,
GA1.2.2013013012.1580056334,Krasnodar,-,-,-
GA1.2.206194872.1580397232,Krasnodar,,0,
GA1.2.2073798216.1579445003,Krasnodar,0,1,
GA1.2.292177907.1573582334,Krasnodar,-,-,-
GA1.2.363744899.1579790022,Krasnodar,,0,
GA1.2.418651666.1575297073,Krasnodar,-,-,-
GA1.2.509599569.1581620044,Krasnodar,-,-,-
GA1.2.580519144.1578566365,Krasnodar,-,-,-
GA1.2.586174014.1581611449,Krasnodar,0,1,
GA1.2.58975973.1579971511,Krasnodar,-,-,-
GA1.2.604789883.1571563402,Krasnodar,1,1,1
GA1.2.670674614.1579029265,Krasnodar,-,-,-
GA1.2.72731527.1580392781,Krasnodar,,0,
GA1.2.752768984.1578898900,Krasnodar,1,1,1
GA1.2.770372975.1580834818,Krasnodar,1,1,0
GA1.2.7856003.1580816984,Krasnodar,,0,
GA1.2.789701333.1578313692,Krasnodar,1,1,1
GA1.2.818087705.1579374916,Krasnodar,-,-,-
GA1.2.820855120.1578880305,Krasnodar,,0,
GA1.2.832938760.1576089096,Krasnodar,-,-,-
GA1.2.837503840.1568441004,Krasnodar,-,-,-
GA1.2.856313019.1580058085,Krasnodar,-,-,-
GA1.2.880269159.1579289261,Krasnodar,0,1,
GA1.2.911775765.1580308934,Krasnodar,,0,
GA1.2.921093680.1534763410,Krasnodar,0,1,
GA1.2.942716201.1579541997,Krasnodar,-,-,-
GA1.2.1005646357.1579972372,Krasnodar,-,-,-
GA1.2.1029804865.1564433240,Krasnodar,,0,
GA1.2.1029804865.1564433240,Krasnodar,,0,
GA1.2.1068456369.1578496338,Krasnodar,,0,
GA1.2.1069221576.1576008324,Krasnodar,-,-,-
GA1.2.108853732.1574435120,Krasnodar,,0,
GA1.2.1093063136.1562095863,Krasnodar,-,-,-
GA1.2.1093063136.1562095863,Krasnodar,-,-,-
GA1.2.1105915982.1581769240,Krasnodar,-,-,-
GA1.2.1109537349.1578695551,Krasnodar,1,1,0
GA1.2.1128824315.1579111914,Krasnodar,-,-,-
GA1.2.1139504258.1579714558,Krasnodar,,0,
GA1.2.1174396161.1570825063,Krasnodar,0,1,
GA1.2.11943655.1579877208,Krasnodar,0,1,
GA1.2.1304734119.1577945709,Krasnodar,-,-,-
GA1.2.1314732270.1554473934,Krasnodar,1,1,1
GA1.2.1369454565.1578346674,Krasnodar,1,1,1
GA1.2.1382840885.1577291958,Krasnodar,-,-,-
GA1.2.1382840885.1577291958,Krasnodar,-,-,-
GA1.2.1414806559.1541614383,Krasnodar,0,1,
GA1.2.1443919415.1578509362,Krasnodar,1,1,1
GA1.2.1463417047.1580714103,Krasnodar,,0,
GA1.2.1470043340.1578959069,Krasnodar,-,-,-
GA1.2.1484203115.1579845611,Krasnodar,,0,
GA1.2.1485631816.1581515933,Krasnodar,-,-,-
GA1.2.1492585984.1579858233,Krasnodar,-,-,-
GA1.2.1502944752.1578664318,Krasnodar,-,-,-
GA1.2.1507414248.1580629292,Krasnodar,,0,
GA1.2.152285222.1578604060,Krasnodar,-,-,-
GA1.2.1539528592.1579463204,Krasnodar,-,-,-
GA1.2.1567008843.1578253703,Krasnodar,,0,
GA1.2.1650261368.1578572496,Krasnodar,1,1,1
GA1.2.1661454573.1575475427,Krasnodar,1,1,1
GA1.2.1686724444.1581003034,Krasnodar,,0,
GA1.2.1706778436.1565640460,Krasnodar,-,-,-
GA1.2.1711188316.1556689475,Krasnodar,,0,
GA1.2.1711851858.1579672227,Krasnodar,,0,
GA1.2.1722948332.1577836200,Krasnodar,-,-,-
GA1.2.1725906700.1579719907,Krasnodar,,0,
GA1.2.1730833327.1581711618,Krasnodar,,0,
GA1.2.1744490380.1574993320,Krasnodar,-,-,-
GA1.2.1758539338.1581005854,Krasnodar,,0,
GA1.2.1767501106.1578593878,Krasnodar,-,-,-
GA1.2.1804749286.1575469394,Krasnodar,,0,
GA1.2.1824272450.1579005782,Krasnodar,1,1,1
GA1.2.1853176152.1517897844,Krasnodar,,0,
GA1.2.1897588437.1578416255,Krasnodar,0,1,
GA1.2.1900652073.1581875303,Krasnodar,,0,
GA1.2.1914130610.1581494867,Krasnodar,-,-,-
GA1.2.1915207254.1578868901,Krasnodar,-,-,-
GA1.2.1919403109.1579280098,Krasnodar,,0,
GA1.2.1973995178.1581342614,Krasnodar,0,1,
GA1.2.1980506870.1578252993,Krasnodar,1,1,0
GA1.2.1986735973.1576785501,Krasnodar,,0,
GA1.2.2005704.1579291776,Krasnodar,-,-,-
GA1.2.2008966647.1581952182,Krasnodar,-,-,-
GA1.2.2034283510.1580410022,Krasnodar,,0,
GA1.2.2041670156.1579367730,Krasnodar,-,-,-
GA1.2.2060563529.1578720371,Krasnodar,1,1,0
GA1.2.206098554.1579627910,Krasnodar,-,-,-
GA1.2.208197608.1575464051,Krasnodar,-,-,-
GA1.2.2098736929.1580058403,Krasnodar,1,1,1
GA1.2.2100841885.1579868891,Krasnodar,,0,
GA1.2.211009500.1581449285,Krasnodar,,0,
GA1.2.2116768641.1578562461,Krasnodar,,0,
GA1.2.215996159.1580828099,Krasnodar,0,1,
GA1.2.228178441.1578201680,Krasnodar,,0,
GA1.2.238119750.1576465327,Krasnodar,-,-,-
GA1.2.258828513.1581072108,Krasnodar,,0,
GA1.2.262811349.1578754230,Krasnodar,-,-,-
GA1.2.291009017.1580242869,Krasnodar,-,-,-
GA1.2.321971896.1578250291,Krasnodar,-,-,-
GA1.2.366110472.1578416814,Krasnodar,,0,
GA1.2.390638818.1580810374,Krasnodar,0,1,
GA1.2.438114085.1566203201,Krasnodar,0,1,
GA1.2.457550645.1580475578,Krasnodar,1,1,0
GA1.2.461222884.1581795471,Krasnodar,,0,
GA1.2.461909725.1572353114,Krasnodar,0,1,
GA1.2.501607837.1578427649,Krasnodar,1,1,0
GA1.2.501954527.1580479925,Krasnodar,,0,
GA1.2.569778520.1581249770,Krasnodar,,0,
GA1.2.599643999.1579790448,Krasnodar,-,-,-
GA1.2.600772163.1579462583,Krasnodar,,0,
GA1.2.647248248.1578771145,Krasnodar,1,1,0
GA1.2.659450857.1581159448,Krasnodar,1,1,1
GA1.2.684899680.1578650480,Krasnodar,-,-,-
GA1.2.702897108.1581278045,Krasnodar,-,-,-
GA1.2.734309715.1581185588,Krasnodar,-,-,-
GA1.2.742767363.1581623685,Krasnodar,-,-,-
GA1.2.751476476.1578915706,Krasnodar,1,1,1
GA1.2.761288635.1578491777,Krasnodar,-,-,-
GA1.2.764412196.1579544866,Krasnodar,-,-,-
GA1.2.792721950.1580582806,Krasnodar,-,-,-
GA1.2.792879654.1581708560,Krasnodar,1,1,0
GA1.2.802170893.1544858985,Krasnodar,,0,
GA1.2.826991231.1579284677,Krasnodar,0,1,
GA1.2.863408559.1559199558,Krasnodar,1,1,1
GA1.2.870005572.1577307856,Krasnodar,1,1,1
GA1.2.874733247.1581091915,Krasnodar,-,-,-
GA1.2.874743682.1580824739,Krasnodar,-,-,-
GA1.2.889580470.1542397460,Krasnodar,1,1,0
GA1.2.891862238.1581607942,Krasnodar,1,1,0
GA1.2.949085641.1579110106,Krasnodar,1,1,0
GA1.2.954211912.1580750354,Krasnodar,1,1,0
GA1.2.975888643.1580713664,Krasnodar,1,1,0
GA1.2.978752346.1580574094,Krasnodar,-,-,-
GA1.2.1011021986.1580935971,Krasnodar,-,-,-
GA1.2.1088790204.1579005961,Krasnodar,0,1,
GA1.2.1119075116.1581096859,Krasnodar,-,-,-
GA1.2.1198626523.1573387896,Krasnodar,,0,
GA1.2.1235131624.1580229445,Krasnodar,-,-,-
GA1.2.1261887238.1581275954,Krasnodar,-,-,-
GA1.2.1300274844.1578427662,Krasnodar,,0,
GA1.2.1307172866.1571564123,Krasnodar,0,1,
GA1.2.1327344125.1579409573,Krasnodar,1,1,1
GA1.2.133281462.1578081915,Krasnodar,-,-,-
GA1.2.1403886100.1577620211,Krasnodar,,0,
GA1.2.1446190771.1580572718,Krasnodar,-,-,-
GA1.2.1479241575.1579802956,Krasnodar,-,-,-
GA1.2.1515736508.1572236345,Krasnodar,,0,
GA1.2.156222940.1581447625,Krasnodar,0,1,
GA1.2.1595981973.1578863452,Krasnodar,,0,
GA1.2.167129480.1569037126,Krasnodar,1,1,1
GA1.2.1748284426.1576086519,Krasnodar,1,1,1
GA1.2.1768778431.1577093516,Krasnodar,0,1,
GA1.2.1772799230.1576004613,Krasnodar,,0,
GA1.2.1772914694.1579896552,Krasnodar,1,1,0
GA1.2.1780929033.1568152795,Krasnodar,1,1,1
GA1.2.1786015877.1580373419,Krasnodar,-,-,-
GA1.2.1859049584.1581504520,Krasnodar,1,1,1
GA1.2.1993666984.1581382269,Krasnodar,-,-,-
GA1.2.201341073.1578403152,Krasnodar,-,-,-
GA1.2.2019888837.1579270437,Krasnodar,-,-,-
GA1.2.2087471197.1579793905,Krasnodar,-,-,-
GA1.2.2118325793.1569789395,Krasnodar,,0,
GA1.2.2124083393.1580487235,Krasnodar,,0,
GA1.2.31528719.1580367441,Krasnodar,-,-,-
GA1.2.315957974.1578404340,Krasnodar,0,1,
GA1.2.391970560.1578388428,Krasnodar,,0,
GA1.2.41742460.1579961244,Krasnodar,-,-,-
GA1.2.41742460.1579961244,Krasnodar,,0,
GA1.2.425362570.1579183271,Krasnodar,,0,
GA1.2.482187048.1580065330,Krasnodar,,0,
GA1.2.504650420.1581350914,Krasnodar,0,1,
GA1.2.525673994.1573826232,Krasnodar,1,1,1
GA1.2.608886278.1577965683,Krasnodar,-,-,-
GA1.2.614609997.1581453330,Krasnodar,-,-,-
GA1.2.619671822.1577026218,Krasnodar,0,1,
GA1.2.621380327.1577168718,Krasnodar,1,1,1
GA1.2.736348250.1578469310,Krasnodar,0,1,
GA1.2.776110132.1569166797,Krasnodar,1,1,1
GA1.2.805478195.1580119779,Krasnodar,-,-,-
GA1.2.826751387.1579325389,Krasnodar,-,-,-
GA1.2.837067009.1580844312,Krasnodar,0,1,
GA1.2.887847113.1581568038,Krasnodar,-,-,-
GA1.2.890953028.1581772907,Krasnodar,-,-,-
GA1.2.922890498.1580811761,Krasnodar,,0,
GA1.2.933281842.1568916680,Krasnodar,-,-,-
GA1.2.936134138.1580240666,Krasnodar,,0,
GA1.2.952025377.1578484314,Krasnodar,-,-,-
GA1.2.1204578730.1580139088,Krasnodar,0,1,
GA1.2.1256916011.1578075986,Krasnodar,,0,
GA1.2.1789919951.1569866669,Krasnodar,-,-,-
GA1.2.1884357358.1578655754,Krasnodar,-,-,-
GA1.2.464074488.1578570824,Krasnodar,1,1,0
GA1.2.998500561.1566754337,Krasnodar,-,-,-
GA1.2.1061448136.1580723880,Krasnodar,0,1,
GA1.2.1631861503.1573452118,Krasnodar,-,-,-
GA1.2.1992543906.1574921870,Krasnodar,0,1,
GA1.2.525245455.1578944178,Krasnodar,-,-,-
GA1.2.712829729.1578853747,Krasnodar,,0,
GA1.2.721709646.1581241835,Krasnodar,,0,
GA1.2.827361578.1544462581,Krasnodar,-,-,-
GA1.2.1913788970.1581154767,Krasnodar,,0,
GA1.2.1009224486.1580582919,Krasnodar,,0,
GA1.2.1038626188.1579885710,Krasnodar,-,-,-
GA1.2.1094731066.1580396059,Krasnodar,-,-,-
GA1.2.1267143735.1580118861,Krasnodar,,0,
GA1.2.1344878667.1580835824,Krasnodar,-,-,-
GA1.2.1351436176.1578044150,Krasnodar,0,1,
GA1.2.1387779834.1575571931,Krasnodar,0,1,
GA1.2.1407200124.1578409104,Krasnodar,-,-,-
GA1.2.1408821552.1581777503,Krasnodar,0,1,
GA1.2.1412553919.1579939800,Krasnodar,-,-,-
GA1.2.1528455986.1579700814,Krasnodar,1,1,1
GA1.2.1545618883.1576355562,Krasnodar,0,1,
GA1.2.1551634552.1579460268,Krasnodar,1,1,1
GA1.2.1551739281.1579357191,Krasnodar,,0,
GA1.2.1565432380.1572801630,Krasnodar,,0,
GA1.2.160060197.1580421160,Krasnodar,,0,
GA1.2.1624398087.1580622094,Krasnodar,,0,
GA1.2.1823159581.1580303488,Krasnodar,,0,
GA1.2.188093572.1571753260,Krasnodar,,0,
GA1.2.1889821153.1579537201,Krasnodar,-,-,-
GA1.2.1942679672.1579682642,Krasnodar,,0,
GA1.2.2053160897.1581777979,Krasnodar,-,-,-
GA1.2.2099025512.1578060250,Krasnodar,1,1,1
GA1.2.2131574884.1580217486,Krasnodar,,0,
GA1.2.278799862.1578758135,Krasnodar,,0,
GA1.2.315912168.1574407284,Krasnodar,-,-,-
GA1.2.345042523.1579715640,Krasnodar,1,1,0
GA1.2.420717773.1579551567,Krasnodar,-,-,-
GA1.2.458003033.1581345817,Krasnodar,-,-,-
GA1.2.460343278.1581766838,Krasnodar,-,-,-
GA1.2.464394396.1578952808,Krasnodar,-,-,-
GA1.2.515499215.1579005139,Krasnodar,-,-,-
GA1.2.605540364.1578562901,Krasnodar,-,-,-
GA1.2.628212574.1578569148,Krasnodar,,0,
GA1.2.641570318.1581535878,Krasnodar,-,-,-
GA1.2.643302802.1579210426,Krasnodar,-,-,-
GA1.2.672716563.1580290066,Krasnodar,-,-,-
GA1.2.782331492.1578052058,Krasnodar,,0,
GA1.2.950717849.1578604809,Krasnodar,-,-,-
GA1.2.972584503.1581274580,Krasnodar,-,-,-
GA1.2.1005291047.1578686359,Krasnodar,-,-,-
GA1.2.103284509.1576416873,Krasnodar,-,-,-
GA1.2.1033280541.1580663849,Krasnodar,-,-,-
GA1.2.1041607464.1580926520,Krasnodar,1,1,1
GA1.2.1046182441.1580243299,Krasnodar,-,-,-
GA1.2.1053997193.1578762933,Krasnodar,-,-,-
GA1.2.1054053985.1579545154,Krasnodar,,0,
GA1.2.1060856614.1577210731,Krasnodar,-,-,-
GA1.2.1064291208.1579026651,Krasnodar,-,-,-
GA1.2.1108041335.1578773664,Krasnodar,,0,
GA1.2.1167063613.1579109082,Krasnodar,,0,
GA1.2.1188536600.1581790663,Krasnodar,-,-,-
GA1.2.1205908271.1578147739,Krasnodar,-,-,-
GA1.2.1228315853.1580826726,Krasnodar,0,1,
GA1.2.1229799990.1579615088,Krasnodar,-,-,-
GA1.2.1248114937.1578585482,Krasnodar,-,-,-
GA1.2.1250018313.1579872816,Krasnodar,1,1,1
GA1.2.1252499090.1578224907,Krasnodar,-,-,-
GA1.2.1260218782.1581951930,Krasnodar,1,1,1
GA1.2.1271319394.1580999336,Krasnodar,0,1,
GA1.2.1271490154.1579884603,Krasnodar,0,1,
GA1.2.1296125387.1580055830,Krasnodar,,0,
GA1.2.1332760725.1579891274,Krasnodar,,0,
GA1.2.1339014637.1577467716,Krasnodar,0,1,
GA1.2.1361997220.1572436370,Krasnodar,,0,
GA1.2.1365298637.1572101125,Krasnodar,-,-,-
GA1.2.1403886100.1577620211,Krasnodar,-,-,-
GA1.2.1409888390.1579519319,Krasnodar,-,-,-
GA1.2.1420767540.1580241568,Krasnodar,-,-,-
GA1.2.1480742157.1581858360,Krasnodar,-,-,-
GA1.2.1482301432.1581606103,Krasnodar,-,-,-
GA1.2.1507370906.1579624805,Krasnodar,-,-,-
GA1.2.1517801605.1570132581,Krasnodar,-,-,-
GA1.2.1645453729.1579287421,Krasnodar,-,-,-
GA1.2.1684277948.1581447590,Krasnodar,-,-,-
GA1.2.1694726593.1579372484,Krasnodar,1,1,0
GA1.2.1706078598.1579087321,Krasnodar,-,-,-
GA1.2.1734648856.1579616924,Krasnodar,-,-,-
GA1.2.1766586263.1581081337,Krasnodar,-,-,-
GA1.2.1773465112.1581682094,Krasnodar,,0,
GA1.2.1778397792.1578740871,Krasnodar,0,1,
GA1.2.1787604184.1580995510,Krasnodar,,0,
GA1.2.1797634967.1575553273,Krasnodar,,0,
GA1.2.1867631081.1579197839,Krasnodar,1,1,0
GA1.2.1912254614.1579982903,Krasnodar,,0,
GA1.2.1930858455.1577007529,Krasnodar,0,1,
GA1.2.1950005263.1580216665,Krasnodar,-,-,-
GA1.2.1952941251.1580423604,Krasnodar,1,1,1
GA1.2.197527107.1581274949,Krasnodar,,0,
GA1.2.1987343527.1581149248,Krasnodar,0,1,
GA1.2.1993722716.1580221815,Krasnodar,1,1,0
GA1.2.2098298026.1579090031,Krasnodar,,0,
GA1.2.210376657.1579162120,Krasnodar,-,-,-
GA1.2.2118278335.1580550953,Krasnodar,-,-,-
GA1.2.2136650686.1577180073,Krasnodar,,0,
GA1.2.220161996.1578388825,Krasnodar,-,-,-
GA1.2.306668887.1581352681,Krasnodar,,0,
GA1.2.316642967.1581229472,Krasnodar,-,-,-
GA1.2.350375596.1579872665,Krasnodar,-,-,-
GA1.2.366654828.1578943654,Krasnodar,1,1,1
GA1.2.372547547.1568479040,Krasnodar,0,1,
GA1.2.466506596.1579009658,Krasnodar,1,1,0
GA1.2.487404768.1581683602,Krasnodar,-,-,-
GA1.2.525673994.1573826232,Krasnodar,-,-,-
GA1.2.567958479.1573283318,Krasnodar,,0,
GA1.2.581881488.1581520653,Krasnodar,,0,
GA1.2.620415417.1577982031,Krasnodar,1,1,0
GA1.2.64280159.1580977082,Krasnodar,-,-,-
GA1.2.643772565.1578128201,Krasnodar,,0,
GA1.2.677681761.1577693384,Krasnodar,,0,
GA1.2.686381219.1578491725,Krasnodar,-,-,-
GA1.2.689272674.1581154790,Krasnodar,-,-,-
GA1.2.738658044.1579690264,Krasnodar,-,-,-
GA1.2.776110132.1569166797,Krasnodar,-,-,-
GA1.2.776110132.1569166797,Krasnodar,-,-,-
GA1.2.835378395.1581870419,Krasnodar,,0,
GA1.2.850569042.1578490461,Krasnodar,-,-,-
GA1.2.851619185.1581410422,Krasnodar,,0,
GA1.2.859022822.1580157803,Krasnodar,-,-,-
GA1.2.944909808.1581437708,Krasnodar,,0,
GA1.2.946954442.1578300327,Krasnodar,,0,
GA1.2.953031901.1579637528,Krasnodar,1,1,1
GA1.2.955602885.1579100847,Krasnodar,-,-,-
GA1.2.961308479.1578411027,Krasnodar,1,1,1
GA1.2.961308479.1578411027,Krasnodar,-,-,-
GA1.2.977736969.1579096157,Krasnodar,,0,
GA1.2.987540304.1580135954,Krasnodar,,0,
GA1.2.997727921.1581160108,Krasnodar,,0,
GA1.2.1067612107.1579458810,Krasnodar,-,-,-
GA1.2.1113312103.1579249158,Krasnodar,-,-,-
GA1.2.1126701267.1578731231,Krasnodar,1,1,0
GA1.2.1148527621.1578393693,Krasnodar,,0,
GA1.2.118822796.1581362670,Krasnodar,1,1,1
GA1.2.1195764113.1578135524,Krasnodar,-,-,-
GA1.2.1223783918.1580751749,Krasnodar,-,-,-
GA1.2.1325484428.1581621717,Krasnodar,0,1,
GA1.2.1335019148.1577907645,Krasnodar,0,1,
GA1.2.1403130353.1581606404,Krasnodar,-,-,-
GA1.2.1403345442.1577878764,Krasnodar,1,1,0
GA1.2.1405826281.1578508428,Krasnodar,-,-,-
GA1.2.1414804319.1580893869,Krasnodar,-,-,-
GA1.2.1433124963.1577984619,Krasnodar,,0,
GA1.2.1453791328.1579803336,Krasnodar,-,-,-
GA1.2.1485926686.1578913246,Krasnodar,-,-,-
GA1.2.1542053259.1578562697,Krasnodar,-,-,-
GA1.2.1560731184.1579530661,Krasnodar,-,-,-
GA1.2.1561798668.1578662888,Krasnodar,1,1,0
GA1.2.1699704592.1579185931,Krasnodar,1,1,0
GA1.2.1725940533.1563095792,Krasnodar,,0,
GA1.2.1725940533.1563095792,Krasnodar,-,-,-
GA1.2.1739443710.1579023986,Krasnodar,,0,
GA1.2.1746279924.1581357274,Krasnodar,1,1,1
GA1.2.1781391423.1580128056,Krasnodar,-,-,-
GA1.2.1786227841.1578270277,Krasnodar,,0,
GA1.2.1803501050.1581195326,Krasnodar,-,-,-
GA1.2.181266835.1578496594,Krasnodar,-,-,-
GA1.2.1905072161.1576420943,Krasnodar,1,1,1
GA1.2.1926186616.1579884709,Krasnodar,-,-,-
GA1.2.1955233030.1577962188,Krasnodar,-,-,-
GA1.2.196283406.1580282171,Krasnodar,,0,
GA1.2.1970813822.1580323807,Krasnodar,-,-,-
GA1.2.2012232400.1577983375,Krasnodar,,0,
GA1.2.2093289761.1578584340,Krasnodar,-,-,-
GA1.2.211045147.1580808839,Krasnodar,-,-,-
GA1.2.2111980513.1581090126,Krasnodar,0,1,
GA1.2.2111980513.1581090126,Krasnodar,0,1,
GA1.2.2115418274.1580562232,Krasnodar,-,-,-
GA1.2.2116697208.1581692217,Krasnodar,1,1,0
GA1.2.2127776068.1578410359,Krasnodar,0,1,
GA1.2.301735149.1580362049,Krasnodar,,0,
GA1.2.305154988.1581712973,Krasnodar,,0,
GA1.2.313368600.1579349399,Krasnodar,0,1,
GA1.2.321389646.1581722536,Krasnodar,-,-,-
GA1.2.379880369.1580785067,Krasnodar,-,-,-
GA1.2.455436109.1580513619,Krasnodar,0,1,
GA1.2.474196307.1581321908,Krasnodar,1,1,0
GA1.2.47431737.1578753305,Krasnodar,,0,
GA1.2.527435108.1581873385,Krasnodar,0,1,
GA1.2.531098420.1579503363,Krasnodar,-,-,-
GA1.2.541365134.1581102487,Krasnodar,,0,
GA1.2.591803643.1579939145,Krasnodar,-,-,-
GA1.2.59732863.1581756393,Krasnodar,,0,
GA1.2.597359994.1579174379,Krasnodar,0,1,
GA1.2.608298101.1579458446,Krasnodar,-,-,-
GA1.2.650961891.1580026807,Krasnodar,1,1,0
GA1.2.652823368.1580999020,Krasnodar,,0,
GA1.2.679188946.1578844016,Krasnodar,1,1,0
GA1.2.686850349.1580302722,Krasnodar,-,-,-
GA1.2.701076471.1577868894,Krasnodar,-,-,-
GA1.2.74956801.1581797759,Krasnodar,,0,
GA1.2.762776688.1579260923,Krasnodar,-,-,-
GA1.2.8403538.1578462568,Krasnodar,-,-,-
GA1.2.869577742.1579884540,Krasnodar,-,-,-
GA1.2.904333679.1580025222,Krasnodar,-,-,-
GA1.2.965794143.1579800847,Krasnodar,0,1,
GA1.2.1740861269.1579789504,Krasnodar,1,1,0
GA1.2.1017009559.1575507808,Krasnodar,,0,
GA1.2.1028094119.1579461980,Krasnodar,,0,
GA1.2.1029804865.1564433240,Krasnodar,-,-,-
GA1.2.1090013833.1579992296,Krasnodar,,0,
GA1.2.1147695407.1580152278,Krasnodar,1,1,0
GA1.2.1152182161.1556215240,Krasnodar,-,-,-
GA1.2.1174133017.1579881700,Krasnodar,-,-,-
GA1.2.1221212526.1579719199,Krasnodar,1,1,0
GA1.2.1248645016.1579546707,Krasnodar,0,1,
GA1.2.1252080862.1581093288,Krasnodar,-,-,-
GA1.2.1261003868.1535229644,Krasnodar,-,-,-
GA1.2.1264755673.1513141085,Krasnodar,,0,
GA1.2.1304734119.1577945709,Krasnodar,,0,
GA1.2.1308576956.1581537340,Krasnodar,0,1,
